listing_id,listing_url,host_id,description,host_name,DISTRICTE,latitude,longitude,minimum_nights,last_review,calculated_host_listings_count,availability_365,NUMERO_REGISTRE_GENERALITAT,Tipo,TipoDescripcion,CODI_DISTRICTE,CODI_BARRI
5916,https://www.airbnb.com/rooms/50190557,158023606,"The Apartamentos Mar building is located in the Poblenou neighborhood, near the beach and a few minutes from the city center, with easy access to public transport. It is the ideal place for a vacation with family or friends.<br /><br />Mar 401 is a quiet open-concept apartment that has two bedrooms (the main bedroom with a double bed and a second bedroom with two single beds), a bathroom, a kitchen open to the dining room, and a pleasant living room with a sofa bed. With the necessary comforts to feel like at home.<br /><br />* The terrace shown in the images is for shared use and is located on the roof of the building.  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security an",Habitat Apartments,SANT MARTÍ,41.39608,2.20012,1,2022-10-02,137,181,HUTB-008248,2,Con Licenia,10,68.5
5918,https://www.airbnb.com/rooms/50190579,158023606,"The Apartamentos Mar building is located in the Poblenou neighborhood, near the beach and a few minutes from the city center, with easy access to public transport. It is the ideal place for a vacation with family or friends.<br /><br />Mar 402 is a bright and fresh open concept apartment, with three bedrooms (one with a double bed, the second with a removable bunk bed and the third with two single beds), two bathrooms, a pleasant living room with a sofa bed, and an open kitchen to the dining room. In addition, it has a private balcony with an entrance from the living room. The apartment is equipped with the necessary comforts to feel like at home.<br /><br />* The terrace shown in the images is for shared use and is located on the roof of the building.  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The",Habitat Apartments,SANT MARTÍ,41.39452,2.20129,1,2022-10-02,137,189,HUTB-007421,2,Con Licenia,10,68.5
5919,https://www.airbnb.com/rooms/50190603,158023606,"The Apartamentos Mar building is located in the Poblenou neighborhood, near the beach and a few minutes from the city center, with easy access to public transport. It is the ideal place for a vacation with family or friends. <br /> <br />Mar 403 is a bright and fresh open concept apartment with three bedrooms (one with a double bed, the second with two single beds and the third with a sofa bed), two bathrooms, a pleasant living room with a sofa bed and a kitchen open to the dining room. The apartment is equipped with the necessary comforts to feel like at home. <br /> <br />It has a balcony with an entrance from the living room (facing the street) and a large and sunny private terrace with comfortable outdoor furniture and a shower to cool off.   <br /> <br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate: <br /> 1) The cle",Habitat Apartments,SANT MARTÍ,41.3961,2.20072,1,2022-11-19,137,177,HUTB-007419,2,Con Licenia,10,68.5
5920,https://www.airbnb.com/rooms/50190632,158023606,"The Apartamentos Mar building is located in the Poblenou neighborhood, near the beach and a few minutes from the city center, with easy access to public transport. It is the ideal place for a vacation with family or friends.<br /><br />Mar 404 is a bright and fresh open concept apartment with a double bedroom, two bedrooms with two single beds each, a bathroom, a pleasant living room with a sofa bed and a kitchen open to the dining room. The apartment is equipped with the necessary comforts to feel like at home.<br /><br />It also has a private balcony with an entrance from the living room.<br /><br />* The terrace seen in the last image is for shared use and is located on the roof of the building.  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appr",Habitat Apartments,SANT MARTÍ,41.39453,2.20163,1,2022-11-14,137,188,HUTB-007420,2,Con Licenia,10,68.5
5923,https://www.airbnb.com/rooms/50190659,158023606,"The Apartamentos Mar building is located in the Poblenou neighborhood, near the beach and a few minutes from the city center, with easy access to public transport. It is the ideal place for a vacation with family or friends.<br /><br />Mar 405 is a bright and fresh open concept apartment with three bedrooms (the main one with a double bed and the other two with a removable bunk bed and two single beds), two bathrooms, a pleasant living room with a sofa bed and a kitchen open to the dining room. The apartment is fully equipped with the necessary comforts to feel like at home.<br /><br />It also has a private balcony with an entrance from the living room.<br /><br />* The terrace shown in the images is for shared use and is located on the roof of the building.  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> ",Habitat Apartments,SANT MARTÍ,41.39625,2.20167,1,2022-07-15,137,196,HUTB-007416,2,Con Licenia,10,68.5
5999,https://www.airbnb.com/rooms/50415389,158023606,"Blanca 3 apartment is ideal for a relaxing holiday away from the noise of the city center. All amenities included and easy access to public transport. <br /><br />The predominant white color all over the place, small details in its decoration and modern amenities including will welcome you to an unforgettable stay. His lovely balconies will become the ideal place to spend the afternoon and relax after a day of sightseeing.<br /><br />It has two bedrooms, each with double bed and large closet. The first room with balcony overlooking the street Riera Blanca. One bathroom with shower and bathtub.<br /><br />Large living room with double sofa bed, dining for 6 and a fully equipped open kitchen. Balcony with table and chairs.<br /><br />Additional Information:<br /><br />-Smart TV<br />-Balconies with table and chairs<br />-High Speed WIFI Network System<br /><br />NOTE: There is parking nearby, only 100 meters from the apartment<br /><br />  <br /><br />COVID-19 prevention:<br />Habitat Ap",Habitat Apartments,SANTS-MONTJUÏC,41.37295,2.12702,1,2022-10-19,137,170,HUTB-005976,2,Con Licenia,3,14.5
6463,https://www.airbnb.com/rooms/52891934,158023606,"Cosy apartment located in the gotic area, near the majestic Cathedral de Santa Eulalia. It contains 2 bedrooms: one with twin beds and the other with a single one. You will also find a complete bathroom, a fully equipped open-kitchen and a luminous living-room with access to a large private terrace with table and chairs. ADDITIONAL INFORMATION:- There are -+20 stairs before reaching the elevator.- Monthly rental apartment. Minimum stay of 31 nights. <br />- Utilities are NOT INCLUDED.<br /><br /><b>The space</b><br />Approximate €200/month. <br />- Cleaning is NOT INCLUDED in the price. The final cleaning €90. (You can order the cleaning service with an extra charge). ABOUT THE DEPOSIT IN CASE OF DAMAGE:- 31 nights stay : 25% of the month. <br />- Between 2 to 4 months: 50% of the month. <br />- + 4 months: 1 month.   <br /> <br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020,",Habitat Apartments,CIUTAT VELLA,41.38173,2.17459,1,2022-09-07,137,333,HUTB-002193,2,Con Licenia,1,2.5
6623,https://www.airbnb.com/rooms/53472538,158023606,"Apartments conveniently located in the exciting area of Sant Antoni and with excellent transport connections, a few steps away you will find the metro station allowing you to reach the city center in just 15 minutes.<br /><br /><b>The space</b><br />Market apartments is made up of two monthly rental apartments located in the same building, both apartments have been renovated maintaining the typical tiles of the city that give a characteristic style to each of the spaces. <br /> <br />Market A can accommodate up to 6 people, it is described as a bright apartment with a wonderful and comfortable living room with a balcony, as well as being equipped with a dining table for four people. Additionally, it has a fully equipped kitchen, a double room that has a small balcony, two double rooms and two full bathrooms. <br /> <br />ADDITIONAL INFORMATION <br />Final cleaning: 90EUR <br />Weekly cleaning not included. Extra cleaning services can be arranged. <br />Note: This apartment is for month",Habitat Apartments,EIXAMPLE,41.38026,2.15986,1,2022-11-05,137,290,Exempt,1,Exentos ilegales,2,7.5
6626,https://www.airbnb.com/rooms/53472586,158023606,"Apartments conveniently located in the exciting area of Sant Antoni and with excellent transport connections, a few steps away you will find the metro station allowing you to reach the city center in just 15 minutes.<br /><br /><b>The space</b><br />Market apartments is made up of two monthly rental apartments located in the same building, both apartments have been renovated. <br /> <br />Market B can accommodate up to 6 people, this apartment has a cozy terrace furnished with sun loungers and a table for two, with incredible views. The terrace has been strategically designed to connect with the living room and an open kitchen, creating a pleasant space that will allow you to enjoy the city sun for most of the day. Additionally it has a double room with bathroom en suite and connects with another double room. Finally, it has a third double bedroom and a full bathroom to share. <br /> <br />ADDITIONAL INFORMATION <br />Final cleaning: 90EUR <br />Weekly cleaning not included. Extra clea",Habitat Apartments,EIXAMPLE,41.37951,2.15957,1,2022-09-06,137,333,Exempt,1,Exentos ilegales,2,7.5
6755,https://www.airbnb.com/rooms/53977857,158023606,"The Sidé apartments are the ideal place to experience the true atmosphere of Barcelona, their perfect location will allow you to explore the labyrinth of ancient and narrow streets, all of them surrounded by shops and characteristic cafes of the city.<br /><br />The building is made up of 5 apartments for rentals of months, all recently remodeled and decorated in a cozy and elegant style.<br /><br />Sidé 1 has an open-space kitchen and living room, with high-level decoration, exposing original elements of the estate, such as its Catalan vaulted ceilings and exposed brick walls, which provide a unique style. It also offers a suite room, a single room and two full bathrooms.<br /><br />The apartment has a fully equipped kitchen (dishwasher, utensils and appliances), washer / dryer, heating and air conditioning with aerothermal system (A ++) and WiFi. <br /><br />ADDITIONAL INFORMATION:<br />- Final cleaning: 90 EUR<br />- Weekly cleaning not included. Extra cleaning services can be arran",Habitat Apartments,CIUTAT VELLA,41.38418,2.17963,1,2022-09-10,137,189,Exempt,1,Exentos ilegales,1,2.5
6759,https://www.airbnb.com/rooms/53977863,158023606,"The Sidé apartments are the ideal place to experience the true atmosphere of Barcelona, ​​their perfect location will allow you to explore the labyrinth of ancient and narrow streets, all of them surrounded by shops and characteristic cafes of the city.<br /><br />The building is made up of 5 apartments for rentals of months, all recently remodeled and decorated in a cozy and elegant style.<br /><br />Sidé 2 has a capacity to accommodate up to 3 people, offering an open space living room and lounge, exposing its Catalan vaulted ceilings and brick walls, which provide a modern style with charming touches. Additionally it offers a master bedroom with en suite bathroom, a single bedroom and a full bathroom to share.<br /><br />The apartment has a fully equipped kitchen (dishwasher, utensils and appliances), washer / dryer, heating and air conditioning with aerothermal system (A ++) and WiFi.<br /><br />ADDITIONAL INFORMATION:<br />- Final cleaning: 90 EUR<br />- Weekly cleaning not includ",Habitat Apartments,CIUTAT VELLA,41.38504,2.17796,1,2022-11-21,137,178,Exempt,1,Exentos ilegales,1,2.5
6760,https://www.airbnb.com/rooms/53977878,158023606,"The Sidé apartments are the ideal place to experience the true atmosphere of Barcelona, their perfect location will allow you to explore the labyrinth of ancient and narrow streets, all of them surrounded by shops and characteristic cafes of the city.<br /><br />The building is made up of 5 apartments for rentals of months, all recently remodeled and decorated in a cozy and elegant style.<br /><br />Sidé 3 is characterized by offering all the comforts of modern life while preserving a traditional charm with its vaulted ceilings and exposed brick walls. The apartment is made up of an open kitchen that communicates with a cozy living room, it also has a double bedroom with an en-suite bathroom, a single bedroom and a full bathroom.<br /><br />The kitchen is fully equipped (dishwasher, utensils and appliances), washer / dryer, heating and air conditioning with aerothermal system (A ++) and WiFi.<br /><br />ADDITIONAL INFORMATION:<br />- Final cleaning: 90 EUR<br />- Weekly cleaning not in",Habitat Apartments,CIUTAT VELLA,41.38647,2.17951,1,2022-09-09,137,61,Exempt,1,Exentos ilegales,1,2.5
6761,https://www.airbnb.com/rooms/53977887,158023606,"The apartment consists of 1 suite room, 1 single room and 2 bathrooms. The kitchen and living room form an open space, with high-level decoration, revealing original elements of the farm, which provide a unique style.<br /><br />The apartment has a fully equipped kitchen (dishwasher, utensils and appliances), washer / dryer, heating and air conditioning with aerothermal system (A ++) and WiFi.<br /><br />ADDITIONAL INFORMATION:<br />- Final cleaning: 90 EUR<br />- Weekly cleaning not included. Extra cleaning services can be arranged.<br />Note: This apartment is for monthly stays of more than 31 nights.<br /><br />IMPORTANT ABOUT THE DEPOSIT IN CASE OF DAMAGE:<br />- 1 month stay: 50% of the month<br />- Stay from 2 to 4 months: 1 month<br />- 5+ months of stay: 2 months<br /><br />Consumption is NOT INCLUDED in the apartment rental. The approximate cost of consumption is 200 euros/month.  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security ",Habitat Apartments,CIUTAT VELLA,41.3865,2.17824,1,2022-11-27,137,185,Exempt,1,Exentos ilegales,1,2.5
6809,https://www.airbnb.com/rooms/54286639,158023606,"The Sidé apartments are the ideal place to experience the true atmosphere of Barcelona, their perfect location will allow you to explore the labyrinth of ancient and narrow streets, all of them surrounded by shops and characteristic cafes of the city.<br /><br />The building is made up of 5 apartments for rentals of months, all recently remodeled and decorated in a cozy and elegant style.<br /><br />Sidé 5 is made up of an open-space kitchen and living room, with high-level decoration, exposing original elements of the estate, such as its Catalan vaulted ceilings and exposed brick walls, which provide a unique style. The master bedroom has been carefully decorated and has a cozy atmosphere, it has a double bed, space to store your belongings and a full bathroom. Additionally the apartment has a single room and a bathroom.<br /><br />ADDITIONAL INFORMATION:<br />- Final cleaning: 90 EUR<br />- Weekly cleaning not included. Extra cleaning services can be arranged.<br />Note: This apartme",Habitat Apartments,CIUTAT VELLA,41.38647,2.17883,1,2022-08-21,137,191,Exempt,1,Exentos ilegales,1,2.5
6934,https://www.airbnb.com/rooms/556929432501125876,158023606,"This lovely apartment, recently reformed, is located in the central Eixample. Close to plenty bars, restaurants, stores and architectural spots, which makes it, the perfect place to start your city tour. This apartment preserves the traditional high ceilings, exposed wooden beams, big windows and balconies. You will love itAccomodating 5 people, this cozy apartment has two double rooms, a single bedroom and two bathrooms. A spacious living room with balcony, fully equipped kitchen with a dinning area.    <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our ",Habitat Apartments,EIXAMPLE,41.39174,2.1578,1,2022-11-21,137,175,HUTB-004571,2,Con Licenia,2,7.5
7103,https://www.airbnb.com/rooms/577482334212472105,158023606,"Boqueria Plaza 12 is located in the heart of the city. Very close to the main tourist attractions, museums, theaters and shopping areas.<br />A few steps from the ramplas and the Boqueria market, one of the most popular markets in the world and a small distance of plaza Catalunya. The apartment has been recently renovated in 2022 with a fresh and modern style. This fully equipped apartment has 2 bedrooms (1 double bed and the other with 2 single beds), a complete bathroom, and one toilet. A spacious livinroom with balcony, dinning table for 4, and kitchen. ADDITIONAL INFORMATION:This apartment is for monthly stays (Minimum stay 31 nights)<br />Final cleaning 90€ (Weekly ceaning NOT INCLUDED). Extra cleaning services can be coordinated with an extra charge. <br />Utilities are not included in the rental price (water, electricity, gas, internet) there is a deposit of 200€/month to cover them. DAMAGE DEPOSIT:<br />- 1 month stay: 50% of the month<br />- 2 to 4 months: 1 month<br />- +5 mo",Habitat Apartments,CIUTAT VELLA,41.38206,2.17115,1,2022-11-02,137,323,Exempt,1,Exentos ilegales,1,2.5
7106,https://www.airbnb.com/rooms/577494589934480453,158023606,"Boqueria Plaza 22 is ideal for an unforgettable time in the city. It is next to las ramblas and la boqueria Market, just a few steps from Plaza Catalunya.<br />The apartment has been recently renvovated in 2022 with modern and cozy style. <br />1 doublebed room, 1 twin room, 1 complete bathroom and one toilet. Also it offers a Livingroom with a small balcony and dinning table for 4 and a fully equipped Kitchen. ADDITIONAL INFORMATION:This apartment is for monthly stays (Minimum stay 31 nights)<br />Final cleaning 90€ (Weekly ceaning NOT INCLUDED). Extra cleaning services can be coordinated with an extra charge. <br />Utilities are not included in the rental price (water, electricity, gas, internet) there is a deposit of 200€/month to cover them. DAMAGE DEPOSIT:- 1 month stay: 50% of the month<br />- 2 to 4 months: 1 month<br />- +5 months: 2 months  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the M",Habitat Apartments,CIUTAT VELLA,41.38091,2.16939,1,2022-10-02,137,133,Exempt,1,Exentos ilegales,1,2.5
7639,https://www.airbnb.com/rooms/635409873885966060,158023606,"Market apartments is made up of three monthly rental apartments located in the same building, all apartments have been renovated maintaining the typical tiles of the city that give a characteristic style to each of the spaces.<br />These apartments are located in Sant Antoni area, with excellent transport connections, a few steps away you will find the metro station allowing you to reach the city center in just 15 minutes.<br /><br />Market C can accommodate up to 6 people, it is a luminous apartment with a comfortable living room with a balcony, as well as being equipped with a dining table for four people. Additionally, it has a fully equipped kitchen, a double room that has a small balcony, two double rooms and two full bathrooms. ADDITIONAL INFORMATION<br />Final cleaning: 90EUR<br />Weekly cleaning not included. <br />Extra cleaning services can be arranged. Note: This apartment is for monthly stays of more than 31 nights. IMPORTANT ABOUT THE DAMAGE DEPOSIT:<br />- 1 month of stay",Habitat Apartments,EIXAMPLE,41.37834,2.15997,1,2022-07-26,137,284,Exempt,1,Exentos ilegales,2,7.5
8058,https://www.airbnb.com/rooms/676038945193231933,158023606,"Jazz BCN Apartments is a new  concept of  accommodation in Barcelona inspired by the Jazz genre. A  place designed  for people looking for comfort, style and all amenities  included.  <br /> <br />Jazz BCN Apartments buildings are strategically  located in a quiet  residential area of Eixample, just 5 minutes from the  Sagrada Familia.  Each apartment combines stylish  and modern  furnishing details. <br /> <br />Hot Jazz 22 apartment takes its name from the   genre Hot Jazz; polished melodies and wind instruments. Following this   concept, the apartment has been designed to provide an atmosphere of   tranquility. As well, it features two pleasant bedrooms, a fully   equipped kitchen and a living room with plenty of natural light nice  terrace. It will  be the ideal place to enjoy a dream vacation thanks to  it nice terrace.  <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hou",Habitat Apartments,SANT MARTÍ,41.41254,2.17768,1,2022-12-02,137,189,HUTB-011339,2,Con Licenia,10,68.5
8068,https://www.airbnb.com/rooms/679342390082396187,158023606,"Cometa apartment in Barcelona newly refurbished offers a cosy lounge / bedroom and a well equipped kitchen and bathroom. Stylish and modern and is a perfect choice for couples. The apartment has a window facing an interior courtyard, so no natural light. Perfect for couples. <br />BBC Good Homes Magazine recommends Habitat Apartments. more informationADDITIONAL INFORMATION:- Monthly rental apartment. Minimum stay of 31 nights. <br />- Utilities are NOT INCLUDED. Approximate €200/month. <br />- Cleaning is NOT INCLUDED in the price. The final cleaning €90. (You can order the cleaning service with an extra charge). <br />- Parties are not allow. ABOUT THE DEPOSIT IN CASE OF DAMAGE:- 31 nights stay : 50% of the month. <br />- Between 2 to 4 months: 1 month <br />- + 4 months: 2 months.   <br /> <br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. Thes",Habitat Apartments,CIUTAT VELLA,41.38187,2.17818,1,2022-11-04,137,327,Exempt,1,Exentos ilegales,1,2.5
8496,https://www.airbnb.com/rooms/709149166111145499,158023606,"This spacious and luminous apartment is located in the Sants district, near Plaça España and Montjuic. It is a very typically Catalan residential area full of history. This apartment is ideal for families or groups of friends wanting to have both, tranquility but also easy access to the whole city. Plaza España 1 provides accomodation for up for 4 people in its 2 double bedrooms.  <br /> <br />There is a large dining table in the main room, next to the modern and fully equipped open-kitchen. Two large windows leading to 2 balconies bring sunlight into the room. The apartment is also equipped with a complete bathroom with shower, bathtub and a toilet. Additional Information:Elevator (lift is not from ground floor, there is a flight of stairs to arrive to the lift)    <br /> <br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulat",Habitat Apartments,SANTS-MONTJUÏC,41.37585,2.14122,1,2022-11-30,137,186,HUTB-003017,2,Con Licenia,3,14.5
8497,https://www.airbnb.com/rooms/709149687979887117,158023606,"Sunny and charming 2-bedroom apartment located in the traditional Sants district, near Plaça España and Montjuic hill. Well connected to all the city by buses, metro or trains. Perfect place to discover Barcelona. It provides sleep up for 5 people with 2 luminous bedrooms, one with a balcony, and a sofa-bed for one person.  <br /> <br />Very airy and sunny living room leading to a balcony with a large dining table and a modern open-kitchen. The bathroom provides bathtub and shower, as well as a toilet.  <br /> <br />Additional Information: <br />-Elevator (lift is not from ground floor, there is a flight of stairs to arrive to the lift) There are 12 stairs before reaching the elevator   <br /> <br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate: <br /> 1) The cleaning to be carried out in the apartments with appropriate pr",Habitat Apartments,SANTS-MONTJUÏC,41.37456,2.14303,1,2022-12-01,137,172,HUTB-003016,2,Con Licenia,3,14.5
8690,https://www.airbnb.com/rooms/725736159701241209,158023606,"This magnificent d modern apartment has been refurbished in 2022 wich can accommodate up to 8 people in 4 bedrooms; 3 of them with double bed and bathroom (one of this bedrooms also has a balcony) and 1 bedroom with 2 single beds. <br />Grace 4 apartment offers a lovely and fully equipped kitchen with a dining area for 8 people, a comfortable living room with balconies, that receives a lot of natural light, 4 bathrooms, and a mini gym, just in case you want to keep fit during your stay in Barcelona.<br /><br /><b>The space</b><br />Important: <br />- This apartment is recommended for families. <br />- Parties in the apartment are strictly not permitted. <br />- It is very important to respect the noise level (people, music) during the whole stay.    <br /> <br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate: <br /> 1) The ",Habitat Apartments,EIXAMPLE,41.39796,2.17163,1,2022-12-01,137,152,HUTB-004869,2,Con Licenia,2,7.5
